env_id,nutrients,reactions,ES_Phe,ES_BCAA
Env_1068,"glycerol, L-arginine, L-tyrosine","['R_r_1808', 'R_r_1879', 'R_r_1913']",1704.389651,1749.262734
Env_1069,"glycerol, L-arginine, L-valine","['R_r_1808', 'R_r_1879', 'R_r_1914']",1703.460489,1749.565492
Env_1070,"glycerol, L-asparagine, L-aspartate","['R_r_1808', 'R_r_1880', 'R_r_1881']",1858.920249,1832.986445
Env_1071,"glycerol, L-asparagine, L-glutamate","['R_r_1808', 'R_r_1880', 'R_r_1889']",1910.472902,1861.130676
Env_1072,"glycerol, L-asparagine, L-glutamine","['R_r_1808', 'R_r_1880', 'R_r_1891']",1916.734684,1864.417808
Env_1073,"glycerol, L-asparagine, L-glycine","['R_r_1808', 'R_r_1810', 'R_r_1880']",1858.894608,1833.030462
Env_1074,"glycerol, L-asparagine, L-isoleucine","['R_r_1808', 'R_r_1880', 'R_r_1897']",1859.119781,1833.425231
Env_1075,"glycerol, L-asparagine, L-leucine","['R_r_1808', 'R_r_1880', 'R_r_1899']",1900.8623,1878.273446
Env_1076,"glycerol, L-asparagine, L-lysine","['R_r_1808', 'R_r_1880', 'R_r_1900']",1900.870838,1855.59785
Env_1077,"glycerol, L-asparagine, L-methionine","['R_r_1808', 'R_r_1880', 'R_r_1902']",1859.080372,1833.174789
Env_1078,"glycerol, L-asparagine, L-phenylalanine","['R_r_1808', 'R_r_1880', 'R_r_1903']",1901.489994,1877.843455
Env_1079,"glycerol, L-asparagine, L-serine","['R_r_1808', 'R_r_1880', 'R_r_1906']",1858.907428,1833.044565
Env_1080,"glycerol, L-asparagine, L-threonine","['R_r_1808', 'R_r_1880', 'R_r_1911']",1859.045207,1833.443909
Env_1081,"glycerol, L-asparagine, L-tryptophan","['R_r_1808', 'R_r_1880', 'R_r_1912']",1859.119364,1833.158311
Env_1082,"glycerol, L-asparagine, L-tyrosine","['R_r_1808', 'R_r_1880', 'R_r_1913']",1901.207172,1877.734339
Env_1083,"glycerol, L-asparagine, L-valine","['R_r_1808', 'R_r_1880', 'R_r_1914']",1900.900954,1855.73911
Env_1084,"glycerol, L-aspartate, L-glutamate","['R_r_1808', 'R_r_1881', 'R_r_1889']",1910.410081,1861.082471
Env_1085,"glycerol, L-aspartate, L-glutamine","['R_r_1808', 'R_r_1881', 'R_r_1891']",1916.684178,1864.373364
Env_1086,"glycerol, L-aspartate, L-glycine","['R_r_1808', 'R_r_1810', 'R_r_1881']",1901.037732,1876.614101
Env_1087,"glycerol, L-aspartate, L-isoleucine","['R_r_1808', 'R_r_1881', 'R_r_1897']",1901.239217,1877.183736
Env_1088,"glycerol, L-aspartate, L-leucine","['R_r_1808', 'R_r_1881', 'R_r_1899']",1901.279451,1877.85642
Env_1089,"glycerol, L-aspartate, L-lysine","['R_r_1808', 'R_r_1881', 'R_r_1900']",1901.281105,1877.263056
Env_1090,"glycerol, L-aspartate, L-methionine","['R_r_1808', 'R_r_1881', 'R_r_1902']",1901.223998,1876.798077
Env_1091,"glycerol, L-aspartate, L-phenylalanine","['R_r_1808', 'R_r_1881', 'R_r_1903']",1901.964279,1876.974608
Env_1092,"glycerol, L-aspartate, L-serine","['R_r_1808', 'R_r_1881', 'R_r_1906']",1901.050553,1876.628204
Env_1093,"glycerol, L-aspartate, L-threonine","['R_r_1808', 'R_r_1881', 'R_r_1911']",1901.157809,1877.122669
Env_1094,"glycerol, L-aspartate, L-tryptophan","['R_r_1808', 'R_r_1881', 'R_r_1912']",1901.260668,1876.735214
Env_1095,"glycerol, L-aspartate, L-tyrosine","['R_r_1808', 'R_r_1881', 'R_r_1913']",1901.683502,1876.873058
Env_1096,"glycerol, L-aspartate, L-valine","['R_r_1808', 'R_r_1881', 'R_r_1914']",1901.294701,1877.573653
Env_1097,"glycerol, L-glutamate, L-glutamine","['R_r_1808', 'R_r_1889', 'R_r_1891']",1916.671552,1864.351142
Env_1098,"glycerol, L-glutamate, L-glycine","['R_r_1808', 'R_r_1810', 'R_r_1889']",1910.415209,1861.075975
Env_1099,"glycerol, L-glutamate, L-isoleucine","['R_r_1808', 'R_r_1889', 'R_r_1897']",1910.420097,1883.83114
Env_1100,"glycerol, L-glutamate, L-leucine","['R_r_1808', 'R_r_1889', 'R_r_1899']",1910.391722,1884.584183
Env_1101,"glycerol, L-glutamate, L-lysine","['R_r_1808', 'R_r_1889', 'R_r_1900']",1910.539145,1883.795208
Env_1102,"glycerol, L-glutamate, L-methionine","['R_r_1808', 'R_r_1889', 'R_r_1902']",1910.504145,1861.264716
Env_1103,"glycerol, L-glutamate, L-phenylalanine","['R_r_1808', 'R_r_1889', 'R_r_1903']",1911.111122,1861.370819
Env_1104,"glycerol, L-glutamate, L-serine","['R_r_1808', 'R_r_1889', 'R_r_1906']",1910.406235,1861.081787
Env_1105,"glycerol, L-glutamate, L-threonine","['R_r_1808', 'R_r_1889', 'R_r_1911']",1910.408799,1861.200761
Env_1106,"glycerol, L-glutamate, L-tryptophan","['R_r_1808', 'R_r_1889', 'R_r_1912']",1910.604415,1861.165315
Env_1107,"glycerol, L-glutamate, L-tyrosine","['R_r_1808', 'R_r_1889', 'R_r_1913']",1910.88803,1861.273513
Env_1108,"glycerol, L-glutamate, L-valine","['R_r_1808', 'R_r_1889', 'R_r_1914']",1910.360376,1884.254531
Env_1109,"glycerol, L-glutamine, L-glycine","['R_r_1808', 'R_r_1810', 'R_r_1891']",1916.701855,1864.373364
Env_1110,"glycerol, L-glutamine, L-isoleucine","['R_r_1808', 'R_r_1891', 'R_r_1897']",1916.581499,1864.841475
Env_1111,"glycerol, L-glutamine, L-leucine","['R_r_1808', 'R_r_1891', 'R_r_1899']",1916.496158,1887.839882
Env_1112,"glycerol, L-glutamine, L-lysine","['R_r_1808', 'R_r_1891', 'R_r_1900']",1916.637333,1887.040786
Env_1113,"glycerol, L-glutamine, L-methionine","['R_r_1808', 'R_r_1891', 'R_r_1902']",1916.7545,1864.54332
Env_1114,"glycerol, L-glutamine, L-phenylalanine","['R_r_1808', 'R_r_1891', 'R_r_1903']",1917.272826,1864.60149
Env_1115,"glycerol, L-glutamine, L-serine","['R_r_1808', 'R_r_1891', 'R_r_1906']",1916.681653,1864.373364
Env_1116,"glycerol, L-glutamine, L-threonine","['R_r_1808', 'R_r_1891', 'R_r_1911']",1916.669027,1864.484475
Env_1117,"glycerol, L-glutamine, L-tryptophan","['R_r_1808', 'R_r_1891', 'R_r_1912']",1916.863512,1864.449097
Env_1118,"glycerol, L-glutamine, L-tyrosine","['R_r_1808', 'R_r_1891', 'R_r_1913']",1917.087992,1864.524475
Env_1119,"glycerol, L-glutamine, L-valine","['R_r_1808', 'R_r_1891', 'R_r_1914']",1916.366136,1887.457603
Env_1120,"glycerol, L-glycine, L-isoleucine","['R_r_1808', 'R_r_1810', 'R_r_1897']",1858.089757,1899.578221
Env_1121,"glycerol, L-glycine, L-leucine","['R_r_1808', 'R_r_1810', 'R_r_1899']",1858.169876,1899.690455
Env_1122,"glycerol, L-glycine, L-lysine","['R_r_1808', 'R_r_1810', 'R_r_1900']",1858.240991,1899.433532
Env_1123,"glycerol, L-glycine, L-methionine","['R_r_1808', 'R_r_1810', 'R_r_1902']",1858.020813,1899.162667
Env_1124,"glycerol, L-glycine, L-phenylalanine","['R_r_1808', 'R_r_1810', 'R_r_1903']",1858.762945,1899.177039
Env_1125,"glycerol, L-glycine, L-serine","['R_r_1808', 'R_r_1810', 'R_r_1906']",1858.54131,1921.938405
Env_1126,"glycerol, L-glycine, L-threonine","['R_r_1808', 'R_r_1810', 'R_r_1911']",1858.058126,1899.6409
Env_1127,"glycerol, L-glycine, L-tryptophan","['R_r_1808', 'R_r_1810', 'R_r_1912']",1858.064863,1899.036025
Env_1128,"glycerol, L-glycine, L-tyrosine","['R_r_1808', 'R_r_1810', 'R_r_1913']",1858.477055,1899.105753
Env_1129,"glycerol, L-glycine, L-valine","['R_r_1808', 'R_r_1810', 'R_r_1914']",1858.266533,1877.364586
Env_1130,"glycerol, L-isoleucine, L-leucine","['R_r_1808', 'R_r_1897', 'R_r_1899']",1857.768208,1899.607366
Env_1131,"glycerol, L-isoleucine, L-lysine","['R_r_1808', 'R_r_1897', 'R_r_1900']",1857.874708,1899.389366
Env_1132,"glycerol, L-isoleucine, L-methionine","['R_r_1808', 'R_r_1897', 'R_r_1902']",1857.569016,1899.003305
Env_1133,"glycerol, L-isoleucine, L-phenylalanine","['R_r_1808', 'R_r_1897', 'R_r_1903']",1858.340444,1899.071033
Env_1134,"glycerol, L-isoleucine, L-serine","['R_r_1808', 'R_r_1897', 'R_r_1906']",1858.781807,1922.561697
Env_1135,"glycerol, L-isoleucine, L-threonine","['R_r_1808', 'R_r_1897', 'R_r_1911']",1857.53267,1899.194041
Env_1136,"glycerol, L-isoleucine, L-tryptophan","['R_r_1808', 'R_r_1897', 'R_r_1912']",1857.641657,1922.322485
Env_1137,"glycerol, L-isoleucine, L-tyrosine","['R_r_1808', 'R_r_1897', 'R_r_1913']",1859.238666,1923.186491
Env_1138,"glycerol, L-isoleucine, L-valine","['R_r_1808', 'R_r_1897', 'R_r_1914']",1857.898788,1878.308054
Env_1139,"glycerol, L-leucine, L-lysine","['R_r_1808', 'R_r_1899', 'R_r_1900']",1857.968122,1899.516225
Env_1140,"glycerol, L-leucine, L-methionine","['R_r_1808', 'R_r_1899', 'R_r_1902']",1857.681905,1899.172718
Env_1141,"glycerol, L-leucine, L-phenylalanine","['R_r_1808', 'R_r_1899', 'R_r_1903']",1858.433858,1899.197892
Env_1142,"glycerol, L-leucine, L-serine","['R_r_1808', 'R_r_1899', 'R_r_1906']",1858.84863,1922.659308
Env_1143,"glycerol, L-leucine, L-threonine","['R_r_1808', 'R_r_1899', 'R_r_1911']",1857.761115,1899.697038
Env_1144,"glycerol, L-leucine, L-tryptophan","['R_r_1808', 'R_r_1899', 'R_r_1912']",1857.73507,1922.426299
Env_1145,"glycerol, L-leucine, L-tyrosine","['R_r_1808', 'R_r_1899', 'R_r_1913']",1859.308814,1923.274795
Env_1146,"glycerol, L-leucine, L-valine","['R_r_1808', 'R_r_1899', 'R_r_1914']",1857.733743,1922.670431
Env_1147,"glycerol, L-lysine, L-phenylalanine","['R_r_1808', 'R_r_1900', 'R_r_1903']",1684.462767,1852.851001
Env_1148,"glycerol, L-lysine, L-serine","['R_r_1808', 'R_r_1900', 'R_r_1906']",1858.884361,1922.363461
Env_1149,"glycerol, L-lysine, L-tryptophan","['R_r_1808', 'R_r_1900', 'R_r_1912']",1857.84157,1922.146966
Env_1150,"glycerol, L-lysine, L-tyrosine","['R_r_1808', 'R_r_1900', 'R_r_1913']",1859.353391,1922.954179
Env_1151,"glycerol, L-lysine, L-valine","['R_r_1808', 'R_r_1900', 'R_r_1914']",1858.098701,1900.440401
Env_1152,"glycerol, L-methionine, L-phenylalanine","['R_r_1808', 'R_r_1902', 'R_r_1903']",1683.395808,1852.330398
Env_1153,"glycerol, L-methionine, L-serine","['R_r_1808', 'R_r_1902', 'R_r_1906']",1858.730222,1922.165238
Env_1154,"glycerol, L-methionine, L-tryptophan","['R_r_1808', 'R_r_1902', 'R_r_1912']",1857.555354,1921.917925
Env_1155,"glycerol, L-methionine, L-tyrosine","['R_r_1808', 'R_r_1902', 'R_r_1913']",1859.182742,1922.802183
Env_1156,"glycerol, L-methionine, L-valine","['R_r_1808', 'R_r_1902', 'R_r_1914']",1857.812485,1900.21136
Env_1157,"glycerol, L-phenylalanine, L-serine","['R_r_1808', 'R_r_1903', 'R_r_1906']",1859.462533,1922.168808
Env_1158,"glycerol, L-phenylalanine, L-threonine","['R_r_1808', 'R_r_1903', 'R_r_1911']",1683.970091,1852.966901
Env_1159,"glycerol, L-phenylalanine, L-tryptophan","['R_r_1808', 'R_r_1903', 'R_r_1912']",1858.307306,1921.926077
Env_1160,"glycerol, L-phenylalanine, L-tyrosine","['R_r_1808', 'R_r_1903', 'R_r_1913']",1859.917508,1900.576656
Env_1161,"glycerol, L-phenylalanine, L-valine","['R_r_1808', 'R_r_1903', 'R_r_1914']",1858.573021,1900.303683
Env_1162,"glycerol, L-serine, L-threonine","['R_r_1808', 'R_r_1906', 'R_r_1911']",1858.725637,1922.597384
Env_1163,"glycerol, L-serine, L-tryptophan","['R_r_1808', 'R_r_1906', 'R_r_1912']",1858.765156,1922.028569
Env_1164,"glycerol, L-serine, L-tyrosine","['R_r_1808', 'R_r_1906', 'R_r_1913']",1859.180733,1922.10202
Env_1165,"glycerol, L-serine, L-valine","['R_r_1808', 'R_r_1906', 'R_r_1914']",1858.911364,1900.296123
Env_1166,"glycerol, L-threonine, L-tryptophan","['R_r_1808', 'R_r_1911', 'R_r_1912']",1857.634564,1922.369623
Env_1167,"glycerol, L-threonine, L-tyrosine","['R_r_1808', 'R_r_1911', 'R_r_1913']",1859.188631,1923.205001
Env_1168,"glycerol, L-threonine, L-valine","['R_r_1808', 'R_r_1911', 'R_r_1914']",1857.891695,1900.663058
Env_1169,"glycerol, L-tryptophan, L-tyrosine","['R_r_1808', 'R_r_1912', 'R_r_1913']",1859.219955,1922.659133
Env_1170,"glycerol, L-tryptophan, L-valine","['R_r_1808', 'R_r_1912', 'R_r_1914']",1857.86747,1900.105403
Env_1171,"glycerol, L-tyrosine, L-valine","['R_r_1808', 'R_r_1913', 'R_r_1914']",1859.386566,1900.956493
Env_test1,"ammonium, D-glucose","['R_r_1654', 'R_r_1714']",,
Env_test2,"ammonium, glycerol","['R_r_1654', 'R_r_1808']",,
